title,totalScore,reviewsCount,street,regions serviced,city,state,countryCode,website,phone,categoryName,url
Veinpro Mobile Phlebotomy Services,5,8,,"Orange County, Los Angeles County",,California,US,https://joycemcat.wixsite.com/veinpro-mobile-phleb,(714) 756-1642,Laboratory,https://www.google.com/maps/search/?api=1&query=Veinpro%20Mobile%20Phlebotomy%20Services&query_place_id=ChIJmb_xieEhMQQRmD24zatjWqU
EDG Mobile Phlebotomy Services,5,19,,,San Diego,California,US,https://edgmobilephlebotomyservices.com/,(858) 722-9036,Blood testing service,https://www.google.com/maps/search/?api=1&query=EDG%20Mobile%20Phlebotomy%20Services&query_place_id=ChIJVfzXth4vh6wRioQiS6X8gZM
Aloha Mobile Phlebotomy LLC,5,4,,,,Hawaii,US,https://www.alohamobilephlebotomy.com/,(808) 829-8920,Home help service agency,https://www.google.com/maps/search/?api=1&query=Aloha%20Mobile%20Phlebotomy%20LLC&query_place_id=ChIJPzETO0YVAHwRBb-XiBcjUx4
On My Way Mobile Phlebotomy Services,5,10,,,Abilene,Texas,US,https://omw-mobile-lab.square.site/,(325) 320-7917,Medical laboratory,https://www.google.com/maps/search/?api=1&query=On%20My%20Way%20Mobile%20Phlebotomy%20Services&query_place_id=ChIJvWkRxUAewocR8wKPTd3L6jw
Labs2You Mobile Phlebotomy,5,11,,,"Stockton, Modesto, Sacramento",California,US,https://www.labs2you.com/,(209) 594-7076,Home health care service,https://www.google.com/maps/search/?api=1&query=Labs2You%20Mobile%20Phlebotomy&query_place_id=ChIJSfLPCh-9NA0RKx6dqGxW7V8
DS Blessed Hands Mobile Phlebotomy,,0,,,Detroit,Michigan,US,,(313) 208-8595,Laboratory,https://www.google.com/maps/search/?api=1&query=DS%20Blessed%20Hands%20Mobile%20Phlebotomy&query_place_id=ChIJbYVqDWECmKIRO7RulziV1Uk
InstaLabs of Michigan,5,1,,,,Michigan,US,http://www.instalabsofmichigan.com/,(734) 355-7887,Home health care service,https://www.google.com/maps/search/?api=1&query=InstaLabs%20of%20Michigan&query_place_id=ChIJUQrB_hJKla0RhbepcMf_XK0
"Small Gentle Hands, LLC",5,7,,,Buffalo,New York,US,https://www.smallgentlehandsllc.org/,(716) 259-6954,Home health care service,https://www.google.com/maps/search/?api=1&query=Small%20Gentle%20Hands%2C%20LLC&query_place_id=ChIJ2cfODAAT04kR-LdUzKhNwIY
VEINFLOW Mobile Phlebotomy,5,15,,Monroe County ,,New York,US,http://www.veinflow.org/,(585) 770-7003,Blood testing service,https://www.google.com/maps/search/?api=1&query=VEINFLOW%20Mobile%20Phlebotomy&query_place_id=ChIJdeJ-Uoup-w4Rp3y_tpBvalY
Mobile Labs Pro,5,6,,Northeast Ohio,,Ohio,US,https://www.mobilelabspro.com/?utm_source=google&utm_medium=wix_google_business_profile&utm_campaign=1073147446677621108,(440) 328-8125,Community health center,https://www.google.com/maps/search/?api=1&query=Mobile%20Labs%20Pro&query_place_id=ChIJ1Yfa-DIibqYRZBb3FaAysBg
Lord of the Veins Mobile Phlebotomy and Diagnostics LLC,5,17,,,Fremont,California,US,http://www.lordoftheveins.life/,(510) 556-9413,Blood testing service,https://www.google.com/maps/search/?api=1&query=Lord%20of%20the%20Veins%20Mobile%20Phlebotomy%20and%20Diagnostics%20LLC&query_place_id=ChIJSUYZGYsr40ARSjLvkZp72ss
Bevel-up At home blood draw and delivery - Mobile Phlebotomy,5,7,,"East Bay, Northern California",,California,US,https://www.bevel-up.net/,(925) 465-2443,Blood testing service,https://www.google.com/maps/search/?api=1&query=Bevel-up%20At%20home%20blood%20draw%20and%20delivery%20-%20Mobile%20Phlebotomy&query_place_id=ChIJweIqVku2J04RSVkr-wP7MWk
Peace of Mind Mobile phlebotomist.com,5,11,,Bay Area,,California,US,https://peaceofmindmobilephlebotomist.com/,(925) 481-9542,Blood bank,https://www.google.com/maps/search/?api=1&query=Peace%20of%20Mind%20Mobile%20phlebotomist.com&query_place_id=ChIJQYizc_xr8qoRuG6htYsTcUk
Zamadhi's Mobile Phlebotomy,5,2,,Utah County,,Utah,US,https://yakcisneros6.wixsite.com/zamadhisblooddraws,(385) 221-0945,Blood testing service,https://www.google.com/maps/search/?api=1&query=Zamadhi's%20Mobile%20Phlebotomy&query_place_id=ChIJj6bO96uXTYcRyHlZpq6bLwg
Smoothsticks Mobile Phlebotomy,5,2,,,Kansas City,Missouri,US,,(816) 974-3408,Laboratory,https://www.google.com/maps/search/?api=1&query=Smoothsticks%20Mobile%20Phlebotomy&query_place_id=ChIJ9Rsf81obwYcRD6gV12EhkK4
Expert Mobile Blood Draws,5,3,,,Fort Myers,Florida,US,,(239) 292-7626,Blood testing service,https://www.google.com/maps/search/?api=1&query=Expert%20Mobile%20Blood%20Draws&query_place_id=ChIJxbVCzhlREAARxse2_d2Ij-4
NR Mobile Labs,5,2756,,,"Fort Lauderdale, Miami, Boca Raton, Palm Beach, Jupiter, Weston",Florida,US,http://www.nrmobilelabs.com/,(954) 822-8501,Home health care service,https://www.google.com/maps/search/?api=1&query=NR%20Mobile%20Labs&query_place_id=ChIJWZ6v3foB2YgRU2_JADIL8fI
KM Professional Mobile Phlebotomy,,0,,,"Boca Raton, West Palm Beach",Florida,US,,(561) 907-1619,Laboratory,https://www.google.com/maps/search/?api=1&query=KM%20Professional%20Mobile%20Phlebotomy&query_place_id=ChIJUQeU93kjy68R1Mm6_EbXICw
KRL Mobile Lab,5,22,,"Broward County, Miami-Dade County, Palm Beach County",,Florida,US,http://www.krlmobilelab.com/,(888) 553-9994,Laboratory,https://www.google.com/maps/search/?api=1&query=KRL%20Mobile%20Lab&query_place_id=ChIJO4ZE35HECY4Rx96rYyCdZ04
OneStick USA Concierge Mobile Lab,5,70,,"Broward County, Miami-Dade County, Palm Beach County",,Florida,US,https://onestickusa.wixsite.com/one-stick-usa,(954) 670-3184,Blood testing service,https://www.google.com/maps/search/?api=1&query=OneStick%20USA%20Concierge%20Mobile%20Lab&query_place_id=ChIJN-taNFPuHAwRmjFM85g5LZA
preferred home phlebotomy - mobile phlebotomy,,0,,"Broward County, Miami-Dade County, Palm Beach County",,Florida,US,https://preferredhomephlebotomy.com/,(561) 739-0915,Medical laboratory,https://www.google.com/maps/search/?api=1&query=preferred%20home%20phlebotomy%20-%20mobile%20phlebotomy&query_place_id=ChIJT525igs4km4RWFlHLS8f-lY
Angel Touch Mobile Phlebotomy Services LLC,,0,,"Broward County, Miami-Dade County, Palm Beach County",,Florida,US,,(716) 708-3788,Laboratory,https://www.google.com/maps/search/?api=1&query=Angel%20Touch%20Mobile%20Phlebotomy%20Services%20LLC&query_place_id=ChIJsci_0h-2mS8RGV-JOzDqlQg
Quick Lab Mobile,5,3,,,Miami,Florida,US,https://quicklabmobile.com/,(855) 729-1756,Blood testing service,https://www.google.com/maps/search/?api=1&query=Quick%20Lab%20Mobile&query_place_id=ChIJSazz5aRqO0YRJlG5yDWtorY
Helping Hands Mobile Medical Service,5,8,,,Cleveland,Ohio,US,,(216) 785-8549,Medical laboratory,https://www.google.com/maps/search/?api=1&query=Helping%20Hands%20Mobile%20Medical%20Service&query_place_id=ChIJm480pwj7MIgRWF0EnEj8Zpc
MobileBloodDraw,5,4,,,Sacramento ,California,US,https://www.mobileblooddraw.org/?utm_source=google&utm_medium=wix_google_business_profile&utm_campaign=18199357006027082474,(916) 205-0235,Home health care service,https://www.google.com/maps/search/?api=1&query=MobileBloodDraw&query_place_id=ChIJF4A7hhO6kCUR5gdk69xakQc
Simply Draw Phlebotomy LLC.,,0,,"Broward County, Miami-Dade County",,Florida,US,https://simplydraw.org/,(305) 741-1310,Medical laboratory,https://www.google.com/maps/search/?api=1&query=Simply%20Draw%20Phlebotomy%20LLC.&query_place_id=ChIJ9QDs5OWbT0ARDijzFphnxTw
DELICATELY TOUCHED LLC Mobile Phlebotomy,,0,,,West Palm Beach,Florida,US,,(561) 853-5389,Home health care service,https://www.google.com/maps/search/?api=1&query=DELICATELY%20TOUCHED%20LLC%20Mobile%20Phlebotomy&query_place_id=ChIJY2fwwQl11wARBNONPiOkxjs
Meraki Exclusive Phlebotomy Mobile Service,,0,,,Miami,Florida,US,,(305) 434-6843,Laboratory,https://www.google.com/maps/search/?api=1&query=Meraki%20Exclusive%20Phlebotomy%20Mobile%20Service&query_place_id=ChIJRWL7bRYu540R5TiOnax_JRg
Bloodugo | Mobile Lab Services,5,6,,Bay Area,,California,US,https://bloodugo.square.site/,(408) 673-7935,Home health care service,https://www.google.com/maps/search/?api=1&query=Bloodugo%20%7C%20Mobile%20Lab%20Services&query_place_id=ChIJpU4B4ZrJj4ARfhw5g6AqDUY
Mobile Virtuous Phlebotomy,5,5,,"Broward County, Miami-Dade County, Palm Beach County",,Florida,US,,(954) 861-9390,Laboratory,https://www.google.com/maps/search/?api=1&query=Mobile%20Virtuous%20Phlebotomy&query_place_id=ChIJr68UmR9f04YRGtwDpNjWXBE
Sanguis health mobile phlebotomy,,0,,,"Fort Lauderdale, Miami",Florida,US,https://sanguishealth.life/,(954) 696-6980,Home health care service,https://www.google.com/maps/search/?api=1&query=Sanguis%20health%20mobile%20phlebotomy&query_place_id=ChIJyYmk1U4ihYMRzojA9hGWPRA
Delicate Hands Mobile Lab L.L.C~Your lab on Wheels,5,21,,"Broward County, Miami-Dade County",,Florida,US,http://www.delicatehandsmobilelab.com/,(786) 613-9822,Laboratory,https://www.google.com/maps/search/?api=1&query=Delicate%20Hands%20Mobile%20Lab%20L.L.C~Your%20lab%20on%20Wheels&query_place_id=ChIJ1btfFoav2YgRIgySavRDXtw
R&J Louis Mobile Phlebotomist,,0,,"Broward County, Miami-Dade County",,Florida,US,,,Laboratory,https://www.google.com/maps/search/?api=1&query=R%26J%20Louis%20Mobile%20Phlebotomist&query_place_id=ChIJ5YHASkApba8R-eQzrp1v2lA
Mobile Phlebotomy Services of Miami,,0,,"Broward County, Miami-Dade County",,Florida,US,http://mobilephlebotomyservicesfl.com/,(754) 227-9238,Medical laboratory,https://www.google.com/maps/search/?api=1&query=Mobile%20Phlebotomy%20Services%20of%20Miami&query_place_id=ChIJiX6N6aUX54gRGFzOPNrqfmM
Concierge Mobile Phlebotomy,5,24,,"Broward County, Miami-Dade County",,Florida,US,https://www.conciergemobilephlebotomy.com/,(954) 994-9869,Medical laboratory,https://www.google.com/maps/search/?api=1&query=Concierge%20Mobile%20Phlebotomy&query_place_id=ChIJmXPt7RWtBmQRKbFMCANE9-k
Swift Lab Solutions,5,2,,Bay Area,,California,US,https://swiftlabsolutions.com/,(925) 450-3500,Medical laboratory,https://www.google.com/maps/search/?api=1&query=Swift%20Lab%20Solutions&query_place_id=ChIJq4xh2KC6D28ROAJgsgeXjQg
Treasure Coast Mobile Phlebotomy,,0,,Treasure Coast,,Florida,US,,(954) 839-7873,Laboratory,https://www.google.com/maps/search/?api=1&query=Treasure%20Coast%20Mobile%20Phlebotomy&query_place_id=ChIJzS45HPtSEUERO67MKTuhSQo
Pleasant Stick Mobile Lab,5,1,,,Fort Myers,Florida,US,https://www.pleasantstick.com/,(941) 500-9359,Medical laboratory,https://www.google.com/maps/search/?api=1&query=Pleasant%20Stick%20Mobile%20Lab&query_place_id=ChIJ9R60G_L63K8RDatOvAMch0w
Phleb Cares Mobile Phlebotomy & IV Vitamin Therapy,5,45,,"Collier County, Lee County",,Florida,US,https://www.phlebcares.com/,(239) 351-7389,Blood testing service,https://www.google.com/maps/search/?api=1&query=Phleb%20Cares%20Mobile%20Phlebotomy%20%26%20IV%20Vitamin%20Therapy&query_place_id=ChIJUVCbaQoH24gRYPTwSgZmY04
On demand mobile phlebotomy,5,1,,"Broward County, Miami-Dade County",,Florida,US,https://odmobilephlebotomy.com/,(347) 695-6261,Local medical services,https://www.google.com/maps/search/?api=1&query=On%20demand%20mobile%20phlebotomy&query_place_id=ChIJ2byQPrE2kIsRj83de15GGYE
On the Go Phlebotomy,5,8,,"Broward County, Miami-Dade County",,Florida,US,,(561) 725-0250,Blood testing service,https://www.google.com/maps/search/?api=1&query=On%20the%20Go%20Phlebotomy&query_place_id=ChIJBSwjnZBssA8RUbrSfMYt9pM
Bloodlink Mobile Laboratory Services LLC,4.3,6,,,,Oregon,US,https://sites.google.com/view/bloodlinkmobile/home,(503) 887-7992,Medical laboratory,https://www.google.com/maps/search/?api=1&query=Bloodlink%20Mobile%20Laboratory%20Services%20LLC&query_place_id=ChIJ9WSmMMkCzSURHJBrsJJ1eJY
Northwest Mobile Phlebotomy,,0,,,Portland,Oregon,US,,(503) 662-7000,Home health care service,https://www.google.com/maps/search/?api=1&query=Northwest%20Mobile%20Phlebotomy&query_place_id=ChIJuxWyxhYLlVQRY3RqD8q5tFs
"Professional Mobile Phlebotomist, LLC",,0,,,"Naples. Marco Island, Bonita Springs",Florida,US,https://www.phlemobile.com/,(239) 571-0639,Blood testing service,https://www.google.com/maps/search/?api=1&query=Professional%20Mobile%20Phlebotomist%2C%20LLC&query_place_id=ChIJO5wjXt1Xq6URuKY_6j86DnQ
Arms & Tourniquets LLC,5,9,,,San Jose,California,US,https://armstourniquets.com/,(831) 319-7099,Home health care service,https://www.google.com/maps/search/?api=1&query=Arms%20%26%20Tourniquets%20LLC&query_place_id=ChIJmbVXJxVbf4ERCPk4B0RsITc
"QuickStick Mobile Phlebotomy Services,LLC",5,3,,"Manatee County, Sarasota County, Pinellas County, Hillsborough County",,Florida,US,http://quickstickmobile.com/,(941) 681-1291,Laboratory,https://www.google.com/maps/search/?api=1&query=QuickStick%20Mobile%20Phlebotomy%20Services%2CLLC&query_place_id=ChIJpf0DBp0fQ48RQlinfZjOuDk
Sufficient Mobile Labs,5,3,,,Hartford,Connecticut,US,,(475) 281-9394,Blood testing service,https://www.google.com/maps/search/?api=1&query=Sufficient%20Mobile%20Labs&query_place_id=ChIJY1vOwuA_ogIRF21fblAfrqc
BIO- STREET Mobile Phlebotomy,,0,,"Essex County, Union County, Passaic County, Hudson County, Middlesex County",,New Jersey,US,https://www.bio-street.com/,(800) 674-0417,Laboratory,https://www.google.com/maps/search/?api=1&query=BIO-%20STREET%20Mobile%20Phlebotomy&query_place_id=ChIJkWjIW0Z2A64R9vok0ZGtqK8
Excell Mobile Phlebotomy Services,,0,,,Philadelphia,Pennsylvania,US,,(201) 287-5115,Laboratory,https://www.google.com/maps/search/?api=1&query=Excell%20Mobile%20Phlebotomy%20Services&query_place_id=ChIJv9i-z3QZAwURgIKGN1ERUSg
Mama Love's Mobile Phlebotomy & EKG Services LLC,,0,,,Long Island,New Jersey,US,,(845) 683-5683,Health consultant,https://www.google.com/maps/search/?api=1&query=Mama%20Love's%20Mobile%20Phlebotomy%20%26%20EKG%20Services%20LLC&query_place_id=ChIJXRVMahW-p68R_Pc9J8Wbtnk
Soft Sticks (Mobile Phlebotomy),5,8,,,Philadelphia,Pennsylvania,US,,(201) 396-3608,Blood testing service,https://www.google.com/maps/search/?api=1&query=Soft%20Sticks%20(Mobile%20Phlebotomy)&query_place_id=ChIJ12uejxUQ428RLCRIgCh5x_A
Sederick Mobile Med | Mobile Phlebotomy & At-Home Medical Services in New York,5,1,,,"Bronx, Westchester, Queens, Manhatten, Brooklyn",New York,US,http://www.sederickmobilemed.com/,(914) 200-4452,Blood testing service,https://www.google.com/maps/search/?api=1&query=Sederick%20Mobile%20Med%20%7C%20Mobile%20Phlebotomy%20%26%20At-Home%20Medical%20Services%20in%20New%20York&query_place_id=ChIJXUG-VOQb-yoRXq3yYk37LYE
Vital Veins Mobile Phlebotomy,5,9,,,Santa Rosa ,California,US,,(707) 890-2377,Blood testing service,https://www.google.com/maps/search/?api=1&query=Vital%20Veins%20Mobile%20Phlebotomy&query_place_id=ChIJxfTZAaoweS4R-PoqIF6UL8A
LabPros Phlebotomy,,0,,Bay Area,,California,US,,(510) 545-3196,Blood testing service,https://www.google.com/maps/search/?api=1&query=LabPros%20Phlebotomy&query_place_id=ChIJw8p8tLKPj4ARew5ppITdIIE
R&B Labs Mobile Phlebotomy Services,5,18,,Nassau County,"Brooklyn, Queens",New York,US,https://www.rbmobilelabs.com/,(917) 859-4704,Medical laboratory,https://www.google.com/maps/search/?api=1&query=R%26B%20Labs%20Mobile%20Phlebotomy%20Services&query_place_id=ChIJG0pVaSkrxQ4RVfk_qf44BOo
Natural Flow Mobile Phlebotomy LLC,5,9,,,,New York,US,,(631) 278-3209,Home health care service,https://www.google.com/maps/search/?api=1&query=Natural%20Flow%20Mobile%20Phlebotomy%20LLC&query_place_id=ChIJdQYnCc5Q40IRYLH4oTJ5Ars
Moss Care Services LLC (Mobile Phlebotomist),3.7,3,2821 S Parker Rd,,Aurora,Colorado,US,http://mosscareservices.com/,(720) 441-3371,Blood testing service,https://www.google.com/maps/search/?api=1&query=Moss%20Care%20Services%20LLC%20(Mobile%20Phlebotomist)&query_place_id=ChIJKyAlFdFLxEkRiJ8fDn9I5ZI
ON POINT MOBILE PHLEBOTOMY SERVICES,,0,,,Philadelphia,Pennsylvania,US,,(848) 223-8692,Laboratory,https://www.google.com/maps/search/?api=1&query=ON%20POINT%20MOBILE%20PHLEBOTOMY%20SERVICES&query_place_id=ChIJswmCN110hAIR7Ik88H6DaIE
Burdier Mobile Phlebotomy,5,1,,,,New York,US,https://burdiermobilephlebotomy.com/,(516) 508-1898,Home health care service,https://www.google.com/maps/search/?api=1&query=Burdier%20Mobile%20Phlebotomy&query_place_id=ChIJgwX2nlbNnWwR3hLkFcU7_pE
Passion-stic mobile phlebotomy,,0,,,,Tennessee,US,https://passion-stic.com/,(615) 806-2753,Local medical services,https://www.google.com/maps/search/?api=1&query=Passion-stic%20mobile%20phlebotomy&query_place_id=ChIJt1bDOCxhCyARoe6DmiBIHR8
Confident Care Mobile Phlebotomy,5,8,,,Nashville,Tennessee,US,http://confidentcaremp.net/,(615) 500-4464,Laboratory,https://www.google.com/maps/search/?api=1&query=Confident%20Care%20Mobile%20Phlebotomy&query_place_id=ChIJeUmS3OxBZIgRNdskRyDjOhc
Main Vein Mobile Phlebotomy,,0,,,"Louisville, Lexington, Bowling Green",Kentucky,US,https://www.mainveinky.com/,(502) 354-3359,Local medical services,https://www.google.com/maps/search/?api=1&query=Main%20Vein%20Mobile%20Phlebotomy&query_place_id=ChIJeUJgSgMa5IkR8D9zHoMb5yA
Helping Hand Mobile Services LLC,5,14,,,Nashville,Tennessee,US,,(615) 852-5486,Blood testing service,https://www.google.com/maps/search/?api=1&query=Helping%20Hand%20Mobile%20Services%20LLC&query_place_id=ChIJE8Y4xIHyyiURxcWT8n_rTYQ
TMP Mobile Phlebotomy Service,5,1,,,,Kentucky,US,,(270) 300-1709,Medical laboratory,https://www.google.com/maps/search/?api=1&query=TMP%20Mobile%20Phlebotomy%20Service&query_place_id=ChIJpfJf98jhaIgREYUlGeNpEMs
Blood Vessel Mobile Phlebotomy,5,2,,,Phoenix,Arizona,US,https://mobilephlebotomytechnician.com/,(602) 702-0603,Home health care service,https://www.google.com/maps/search/?api=1&query=Blood%20Vessel%20Mobile%20Phlebotomy&query_place_id=ChIJ5caK3ZMpuyIROFsurmtFFTc
Soft Touch Mobile Labs LLC,5,34,,,Phoenix,Arizona,US,https://softtouchmobilelabs.com/,(480) 323-9609,Medical clinic,https://www.google.com/maps/search/?api=1&query=Soft%20Touch%20Mobile%20Labs%20LLC&query_place_id=ChIJd7onQRbUhgYReKGQclHR0Gk
"OptiVena Mobile Phlebotomy, LLC",5,25,,,Phoenix,Arizona,US,http://www.optivena.com/,(623) 692-0527,Blood testing service,https://www.google.com/maps/search/?api=1&query=OptiVena%20Mobile%20Phlebotomy%2C%20LLC&query_place_id=ChIJp-64-dqvMAERpxox3lPy_YQ
On The Go Mobile Phlebotomy Services,4.7,3,,,,"North Carolina, South Carolina",US,https://onthegomobilephlebotomy.com/?utm_campaign=gmb,(980) 434-9891,Local medical services,https://www.google.com/maps/search/?api=1&query=On%20The%20Go%20Mobile%20Phlebotomy%20Services&query_place_id=ChIJy4cRqnj5cQYROMXCqAS36hI
House of Labs Llc Mobile Phlebotomy,5,6,,,Houston,Texas,US,,(346) 673-3263,Medical laboratory,https://www.google.com/maps/search/?api=1&query=House%20of%20Labs%20Llc%20Mobile%20Phlebotomy&query_place_id=ChIJl1aPo0DdQIYRcMNxIODwGwk
"Stat Mobile Labs, LLC",5,1,,,"Monument, Colorado Springs, Fountain",Colorado,US,https://statmobilelabsllc.godaddysites.com/,(719) 209-7770,Laboratory,https://www.google.com/maps/search/?api=1&query=Stat%20Mobile%20Labs%2C%20LLC&query_place_id=ChIJSTzfPRM-rGoR0dlhMISv4RI
"Order of Draw Mobile Phlebotomy Service, LLC",,0,,,Mobile,Alabama,US,,(251) 301-2142,Diagnostic center,https://www.google.com/maps/search/?api=1&query=Order%20of%20Draw%20Mobile%20Phlebotomy%20Service%2C%20LLC&query_place_id=ChIJOz-OwjdFfKARjRXhgIkPqmg
Fairy Wings Mobile Phlebotomy Service LLC,5,2,,,Jackson,Mississippi,US,,(228) 224-1685,Laboratory,https://www.google.com/maps/search/?api=1&query=Fairy%20Wings%20Mobile%20Phlebotomy%20Service%20LLC&query_place_id=ChIJAz2zG-sXnIgR7nM-8DmYb6k
One Stick That's It Mobile Phlebotomy,,0,,,,New Orleans,US,http://onesticknola.com/,(504) 517-2422,Laboratory,https://www.google.com/maps/search/?api=1&query=One%20Stick%20That's%20It%20Mobile%20Phlebotomy&query_place_id=ChIJdXDwB04BUwMRXre2tl_fQVg
Stick And Draw Mobile Phlebotomy,4.5,2,,,,New Orleans,US,https://mobilephlebotomistneworleans.com/,(504) 490-3561,Laboratory,https://www.google.com/maps/search/?api=1&query=Stick%20And%20Draw%20Mobile%20Phlebotomy&query_place_id=ChIJffjmRFXXFaQRb7u458vgVb0
Good Faith Phlebotomy Services,,0,,,Mobile,Alabama,US,,(251) 802-1882,Local medical services,https://www.google.com/maps/search/?api=1&query=Good%20Faith%20Phlebotomy%20Services&query_place_id=ChIJbQ9LospNmogRi6m9djjTygs
Phlebo Mobile LLC,5,1,,,Farmington ,New Mexico,US,,(505) 278-0473,Medical laboratory,https://www.google.com/maps/search/?api=1&query=Phlebo%20Mobile%20LLC&query_place_id=ChIJBQJavyA-Aq8RjK52GG8_xQ4
B+ Mobile Phlebotomy,5,1,,,Phoenix,Arizona,US,,(602) 579-5094,Home health care service,https://www.google.com/maps/search/?api=1&query=B%2B%20Mobile%20Phlebotomy&query_place_id=ChIJPZQWDFrwWSsRT1tYTVyDJ5U
Mobile Lab Buddy,5,33,,,Charlotte,North Carolina,US,http://www.mobilelabbuddy.com/,(704) 226-3086,Medical laboratory,https://www.google.com/maps/search/?api=1&query=Mobile%20Lab%20Buddy&query_place_id=ChIJc3Q0zC0XxYERr6bcvRKmbis
PHLEBX INC,,0,,,,"New York, New Jersey, Florida, Maryland, Pennsylvania",US,http://www.phlebx.com/,,Home health care service,https://www.google.com/maps/search/?api=1&query=PHLEBX%20INC&query_place_id=ChIJMy-DOVuf2YYRt-nmjJnLqjA
"Lee & Associates Mobile Phlebotomy, L.L.C.",5,3,,,Chicago,Illinois,US,,(708) 390-8066,Blood testing service,https://www.google.com/maps/search/?api=1&query=Lee%20%26%20Associates%20Mobile%20Phlebotomy%2C%20L.L.C.&query_place_id=ChIJ869nmMAbDogRTvmd9ddigHQ
Caring Touch Phlebotomy,4.4,14,,,Chicago,Illinois,US,,(630) 259-2677,Laboratory,https://www.google.com/maps/search/?api=1&query=Caring%20Touch%20Phlebotomy&query_place_id=ChIJ3bguIS5VDogRXjiX3FYztME
"Ovalle Mobile Medical, LLC",5,4,,,Syracuse,New York,US,,(845) 390-0769,Home health care service,https://www.google.com/maps/search/?api=1&query=Ovalle%20Mobile%20Medical%2C%20LLC&query_place_id=ChIJzZ556w0KQ0ERb8sTK0Ek78g
Phlebotomy On Demand LLC,,0,,Baldwin County,,Alabama,US,https://phlebotomyondemandllc.com/,(251) 325-0513,Blood testing service,https://www.google.com/maps/search/?api=1&query=Phlebotomy%20On%20Demand%20LLC&query_place_id=ChIJLxiV6bmMdYsRFWAXKRcshjM
Concierge Lab Service,5,14,,Summit County,,Colorado,US,http://www.conciergelabco.com/,(970) 343-5227,Medical laboratory,https://www.google.com/maps/search/?api=1&query=Concierge%20Lab%20Service&query_place_id=ChIJw4Y0PF33OCsR6KB7wrkjdZk
Coast Phlebotomy Services LLC,,0,,,Carlsbad,California,US,,(833) 882-6278,Blood testing service,https://www.google.com/maps/search/?api=1&query=Coast%20Phlebotomy%20Services%20LLC&query_place_id=ChIJhzq48I7BYVMRPFeUYX_3XJc
VAMPS ON WHEELS,5,14,,,,Mississippi,US,https://vampsonwheels.com/,(844) 826-7724,Blood testing service,https://www.google.com/maps/search/?api=1&query=VAMPS%20ON%20WHEELS&query_place_id=ChIJtWhhIn3fQoYRiZwBOoP4EyM
Stick With Us Mobile Phlebotomy Specialist,5,1,,,Jackson,Mississippi,US,,(228) 300-9073,Laboratory,https://www.google.com/maps/search/?api=1&query=Stick%20With%20Us%20Mobile%20Phlebotomy%20Specialist&query_place_id=ChIJcwB7gODhIicRzSQ7WDd8nvk
LabCollective Mobile Phlebotomy Services,,0,,,Houston,Texas,US,https://labcollectivetx.com/,(713) 670-8189,Medical laboratory,https://www.google.com/maps/search/?api=1&query=LabCollective%20Mobile%20Phlebotomy%20Services&query_place_id=ChIJbR-QgoTvt60RroMwDmw_vH8
Personal Touch Phlebotomy LLC,5,22,,,Houston,Texas,US,https://www.personaltouchphlebotomy.com/,(346) 454-2247,Blood testing service,https://www.google.com/maps/search/?api=1&query=Personal%20Touch%20Phlebotomy%20LLC&query_place_id=ChIJkf-0WnJQPiIRSNtNkoDbhWI
E Labs Mobile Phlebotomy & Vitals,,0,,,Houston,Texas,US,https://e-labs-mobile-phlebotomy-vitals.square.site/,(832) 902-4172,Drug testing service,https://www.google.com/maps/search/?api=1&query=E%20Labs%20Mobile%20Phlebotomy%20%26%20Vitals&query_place_id=ChIJDyyYpD8crC8RO1gzZgv3W1U
"Elite ProLab Mobile Services, LLC",5,7,,,Houston,Texas,US,http://eliteprolabms.com/,(346) 255-2192,Medical laboratory,https://www.google.com/maps/search/?api=1&query=Elite%20ProLab%20Mobile%20Services%2C%20LLC&query_place_id=ChIJRRPLZYDFQIYRULqfHbmlE0o
Klarity Mobile Phlebotomy,5,6,,,"Dallas, Garland, Mesquite, Rowlett, Rockwall, Forney, Sachese, Murphy, Wylie, Richardson, Plano",Texas,US,https://www.klaritymobilephlebotomy.com/?utm_source=google&utm_medium=wix_google_business_profile&utm_campaign=15053900108533893758,(972) 316-9787,Medical laboratory,https://www.google.com/maps/search/?api=1&query=Klarity%20Mobile%20Phlebotomy&query_place_id=ChIJb5TDF2EIaAgRIP_VcLSO8y0
Kardynal Mobile Phlebotomy LLC,5,2,,Bay County,,Florida,US,https://www.facebook.com/profile.php?id=61578578032983,(850) 890-2174,Medical laboratory,https://www.google.com/maps/search/?api=1&query=Kardynal%20Mobile%20Phlebotomy%20LLC&query_place_id=ChIJgb83JRLkPCERzA1kDPyNRV4
Butterfly Stick Mobile Phlebotomy,5,55,,,Sacramento ,California,US,https://butterflystickmobilephlebotomy.godaddysites.com/,(916) 889-1819,Home health care service,https://www.google.com/maps/search/?api=1&query=Butterfly%20Stick%20Mobile%20Phlebotomy&query_place_id=ChIJ_5Ss_OCzbWYRpFNKJWeYxb0
Flash Drive Mobile Phlebotomy,5,31,,,Chicago,Illinois,US,http://flashdrivemobilelab.com/,(331) 725-2755,Laboratory,https://www.google.com/maps/search/?api=1&query=Flash%20Drive%20Mobile%20Phlebotomy&query_place_id=ChIJ8R9f22XvDogR28V5oVQu00s
